onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_appbos	appbos	3
28.732	22.5	judge_appbos	appbos	3
51.232	0.936	rate_appbos	appbos	3
55.017	29.14	rinse	n/a	n/a
84.183	2	warning_star	n/a	n/a
86.193	7.522	taste_and_swallow_sinman	sinman	4
93.732	22.5	judge_sinman	sinman	4
116.232	2.06	rate_sinman	sinman	4
121.141	29.14	rinse	n/a	n/a
150.307	2	warning_star	n/a	n/a
152.317	7.522	taste_and_swallow_appper	appper	3
159.839	22.5	judge_appper	appper	3
182.339	0.87	rate_appper	appper	3
186.058	29.14	rinse	n/a	n/a
215.224	2	warning_star	n/a	n/a
217.235	7.522	taste_and_swallow_anaman	anaman	5
224.757	22.5	judge_anaman	anaman	5
247.257	1.021	rate_anaman	anaman	5
251.143	25	rinse	n/a	n/a
295.32	2	warning_star	n/a	n/a
297.33	7.522	taste_and_swallow_appper	appper	3
304.852	22.5	judge_appper	appper	3
327.352	1.071	rate_appper	appper	3
331.271	29.14	rinse	n/a	n/a
360.422	2	warning_star	n/a	n/a
362.432	7.522	taste_and_swallow_appbos	appbos	5
369.954	22.5	judge_appbos	appbos	5
392.454	1.557	rate_appbos	appbos	5
396.843	29.14	rinse	n/a	n/a
425.992	2	warning_star	n/a	n/a
428.003	7.522	taste_and_swallow_anaman	anaman	3
435.525	22.5	judge_anaman	anaman	3
458.025	1.038	rate_anaman	anaman	3
461.928	29.14	rinse	n/a	n/a
491.061	2	warning_star	n/a	n/a
493.071	7.522	taste_and_swallow_sinman	sinman	5
500.593	22.5	judge_sinman	sinman	5
523.093	1.607	rate_sinman	sinman	5
527.548	25	rinse	n/a	n/a
571.726	2	warning_star	n/a	n/a
573.736	7.522	taste_and_swallow_anaman	anaman	3
581.258	22.5	judge_anaman	anaman	3
603.758	1.474	rate_anaman	anaman	3
608.081	29.14	rinse	n/a	n/a
637.23	2	warning_star	n/a	n/a
639.24	7.522	taste_and_swallow_appper	appper	4
646.762	22.5	judge_appper	appper	4
669.262	1.44	rate_appper	appper	4
673.568	29.14	rinse	n/a	n/a
702.7	2	warning_star	n/a	n/a
704.71	7.522	taste_and_swallow_sinman	sinman	3
712.232	22.5	judge_sinman	sinman	3
734.732	1.306	rate_sinman	sinman	3
738.887	29.14	rinse	n/a	n/a
768.036	2	warning_star	n/a	n/a
770.047	7.522	taste_and_swallow_appbos	appbos	3
777.569	22.5	judge_appbos	appbos	3
800.069	0.502	rate_appbos	appbos	3
803.419	25	rinse	n/a	n/a
